,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,layer
11,43,0.0,0.012784061387120627,0.0066738911645788605,0.01403848338350897,probeB,778240327,7.344070565977469,9.182812590911736,3.4337298574200625,5.95791154502169,0.99,0.00486940143521828,0.0556780973171902,3,7,RS,L56
12,56,0.04133380215924702,0.011281443221050758,0.0,0.049641873365302326,probeB,778240327,6.347743829776778,8.6053412462908,10.588036783936555,6.58198163851226,0.99,0.0271260159465315,0.0836374127616056,2,2,RS,L56
13,57,0.0,0.0,0.0,0.030007516060555274,probeB,778240327,12.296219855280777,11.002501890964101,5.3826035602800975,8.32168321661083,0.99,0.000116092406677906,0.00951324922676928,3,2,RS,L56
14,58,0.01685074012825265,0.0,0.0,0.034337572986184936,probeB,778240327,15.091094485190236,17.82306394367836,18.5691386146967,12.8087188708097,0.99,0.000162099346450155,0.00156158410827965,2,1,RS,L56
15,60,0.011058982193496325,0.017635681215212508,0.012246497321874305,0.020416643429654636,probeB,778240327,10.009950982198799,11.403968115436085,12.283810005905679,10.9780091050827,0.99,0.0213072757964768,0.0862481711622384,4,1,RS,L56
16,61,0.0,0.010318839650086198,0.013143234520432335,0.03290586783132114,probeB,778240327,6.033243651641912,8.06714377145517,9.955285581709273,4.29818390004293,0.99,0.00079150152624611,0.0851877597858322,5,2,RS,L56
17,63,0.0,0.0,0.08849731726602503,0.03403465083324135,probeB,778240327,6.728583889236968,8.800256007447489,9.423774571838353,5.31919421103298,0.99,0.000341872708226249,0.0064678067894326,2,1,RS,L56
18,66,0.014549768737066903,0.01144262223425443,0.0,0.01369959818020452,probeB,778240327,14.496492585904004,14.230232152208064,12.233189909727495,12.5596181340714,0.99,0.00342845865398818,0.00301630992533066,1,2,RS,L56
19,69,0.0,0.006216996343700809,0.0,0.0,probeB,778240327,8.423936411995234,8.772618839820794,7.862988273011052,4.70459599973121,0.99,0.000218350179569861,0.00165361368670311,4,3,RS,L56
20,75,0.0,0.006067148644538833,0.04053407942677376,0.010380900905111744,probeB,778240327,14.981756532635536,15.914644789666609,16.468404623302117,13.2866095041289,0.99,0.0222794360717804,0.0261228725084201,7,1,RS,L56
21,91,0.03404300038165535,0.04710569271045293,0.0,0.04574124397597479,probeB,778240327,3.651150505534466,5.736894164193867,5.720070868134649,4.20834749165437,0.99,0.00520796481371882,0.0392653201409641,2,1,FS,L4
22,101,0.013751032540779496,0.015094923697229224,0.0,0.03322656042236707,probeB,778240327,4.082359734149068,2.834991563390935,1.2655024044545684,3.58593741875359,0.99,0.000107566459218718,0.00284625178541757,1,2,RS,L4
23,106,0.009393500391700149,0.02677145541070347,0.0,0.02770153953674801,probeB,778240327,2.420177152053465,3.9390236806888925,4.960769425461908,1.89711058931854,0.99,0.000364795243709991,0.030508066648014,1,1,RS,L23
0,0,0.0,0.015351306240957263,0.0,0.021345989687792333,probeA,778240327,2.423862701015983,3.7877465526269853,1.9573103855563991,3.50409902118053,0.99,0.0584410261067745,0.286151539638586,2,5,RS,L56
1,3,0.00875453120838452,0.0,0.012687782418529813,0.07929596041365441,probeA,778240327,14.615658669025418,9.245359865014255,5.3826035602800975,8.16024932428631,0.99,0.0085647195016008,0.101131991873429,3,7,RS,L56
2,5,0.007400149171890624,0.019798694080402135,0.06286736682857892,0.03652710185113508,probeA,778240327,3.8857971228147767,6.235817769244196,4.471441829072808,3.50361078110512,0.99,0.000332378613851697,0.0029815760164117,3,5,RS,L56
3,10,0.0,0.0,0.0,0.030622705777435377,probeA,778240327,4.7654148085357315,3.264094955489614,1.527039568041846,3.18508295591101,0.99,0.00971203965152649,0.0360774719989322,4,3,RS,L56
4,15,0.0,0.0,0.0,0.05785411125399116,probeA,778240327,3.7482032948807724,6.032175481468552,8.892263561967434,6.18014287447445,0.99,0.0697352148222589,0.0277893610686759,7,1,RS,L56
5,19,0.014249041163135124,0.006448599273155842,0.0790360820397922,0.10815260766731108,probeA,778240327,6.618017420361429,15.139349508349333,20.020248038471273,11.1405643925725,0.99,0.00685656030904283,0.0212322346143282,1,1,RS,L56
6,21,0.0,0.0,0.0,0.03880787958538982,probeA,778240327,5.9791889335249815,10.21847908302787,11.08580106302202,3.90972887582687,0.98,0.00581053674046352,0.198729528951374,1,6,RS,L56
7,22,0.0,0.0,0.0,0.0,probeA,778240327,2.717478101696581,3.176819689300052,1.9573103855563991,2.63327402268846,0.98,0.00167168892451074,0.036947369579124,2,4,RS,L56
8,33,0.0,0.0,0.006999771363526785,0.0059282813430571405,probeA,778240327,6.814580031695721,5.9230813987316,3.2312494727073315,6.94785156904102,0.99,0.0188676990188464,0.166801215735846,2,3,RS,L56
9,38,0.0,0.013778264621556313,0.06468840513517482,0.0562810598676909,probeA,778240327,11.803584810624209,17.337231628556466,15.33788914198937,10.5362208272364,0.99,0.000148887516119946,0.0204408784247685,2,3,RS,L56
10,42,0.0,0.020486236256107994,0.07181721207516023,0.0355267307725148,probeA,778240327,10.742146709419034,12.810554488857857,13.498692314182064,10.4117196080082,0.99,0.018684240509876,0.0631355943561213,1,3,RS,L56
11,44,0.0054955778226612574,0.011544724095292858,0.05711544275442648,0.017397375222962787,probeA,778240327,10.237226501554073,9.245359865014255,11.861975871087488,5.95652891993903,0.99,0.00410526998321024,0.0783979447121373,2,3,RS,L56
12,45,0.026825471026205982,0.006911224110341507,0.0,0.014853300382053857,probeA,778240327,63.94427449968673,68.36853435736312,67.3331645996794,48.2050167728856,0.99,0.00319144754384636,0.00598517308733025,1,4,FS,L56
13,49,0.005493732707056198,0.0,0.0,0.02030286069044358,probeA,778240327,10.09594712465755,9.051899691627392,7.255547118872859,8.35056530567912,0.99,0.000299039167031343,0.00524862857928121,2,3,RS,L56
14,53,0.015361388616974624,0.0,0.010793302924617864,0.0759150646427085,probeA,778240327,103.87474047592723,78.45173677779717,41.55066227959166,88.620163142687,0.99,0.0184612787151839,0.016907515040439,4,3,RS,L56
15,56,0.006389214762760864,0.007623859945492639,0.03143412857195107,0.011013128304550946,probeA,778240327,12.700401724836913,12.243265258625705,10.992997553362018,10.7834656014214,0.99,0.0767406584313083,0.0264387041992966,2,3,RS,L56
16,58,0.0,0.01032025265519434,0.03483062549713236,0.023464437091062097,probeA,778240327,12.87116549343358,11.43160528306278,10.604910149329283,10.2693488020201,0.99,0.000144093121575974,0.0104114936604674,2,2,RS,L56
17,59,0.0,0.0,0.00676199901342287,0.017970687541273643,probeA,778240327,2.6671089325421686,3.8764764065863733,4.0074242807728,3.49570129188357,0.99,0.0331075301348943,0.0299508370539358,1,4,RS,L56
18,61,0.0,0.0,0.0,0.02670002407939196,probeA,778240327,4.421430238700721,6.272182463489846,7.896735003796507,5.8525337838778,0.99,0.0472002784124343,0.158143538180098,1,4,RS,L56
19,63,0.007380678136622465,0.015228040868232994,0.027174821784838342,0.019405023404258603,probeA,778240327,17.237312497696532,17.729970326409497,14.772631401332996,14.0441281210051,0.99,0.000573779213309464,0.00334010818739849,2,1,RS,L56
20,65,0.0,0.00827227177608072,0.0,0.006296066077494555,probeA,778240327,20.425312350274574,20.400593471810087,18.560701932000338,17.9094271499701,0.99,0.000444456069900891,0.00182572006094519,3,5,RS,L56
21,66,0.014887246989409686,0.02690833520319109,0.07397129707301109,0.032447693670967157,probeA,778240327,13.911718817184486,12.305812532728224,11.794482409516577,7.94766959545505,0.99,3.17949800360115e-06,0.0,2,5,RS,L56
22,69,0.0,0.0,0.0,0.0,probeA,778240327,1.7002665880416221,1.8007796590446268,2.64911836665823,4.912085750633,0.99,0.0407960912316334,0.0500564048957891,1,4,RS,L56
23,71,0.0,0.0,0.0,0.0,probeA,778240327,5.186795906583619,5.751440041892128,5.466970387243736,6.78868530445904,0.99,0.000171128181889034,0.0,1,5,RS,L56
24,72,0.0,0.0,0.0,0.0,probeA,778240327,13.930146561997075,13.939314598242857,12.705644140723868,10.7329815776246,0.99,0.037401021381669,0.0536937246330003,2,2,RS,L56
25,75,0.01479144889887254,0.0,0.0,0.00680459262047588,probeA,778240327,23.400778879347413,24.550532379123755,24.297646165527713,16.0589972641858,0.99,0.000188565416049674,0.000709595333099238,1,2,RS,L56
26,76,0.007641092129754013,0.005312750157853485,0.0250770605377884,0.008900265079401514,probeA,778240327,6.2764898831680975,5.907080933263513,6.1925250991310214,5.30824374781649,0.99,0.00986409883490541,0.0415648156802981,3,2,RS,L56
27,80,0.008157725409468486,0.008442777445933691,0.0,0.014167227082420308,probeA,778240327,10.67580682809371,9.418455809623552,8.200455580865604,8.26580682858884,0.99,0.00131858088368118,0.0139277332103453,4,1,RS,L56
28,87,0.006202382092538805,0.01855279615764589,0.006872692400251368,0.024331829507367408,probeA,778240327,4.748215580043981,6.123814510967591,4.522061925250991,3.71189399727283,0.99,0.0530971510773147,0.0770343569645447,1,3,RS,L4
29,89,0.0,0.0,0.0,0.009115878014896172,probeA,778240327,3.522156291846337,2.9004480130331065,2.438201299249135,3.37754719363559,0.97,0.000106362510385841,0.0160414915452035,2,3,RS,L4
30,91,0.005212161012519978,0.008759458089637007,0.0,0.021497438627260078,probeA,778240327,6.404255580535387,4.8554139756792924,3.0962625495655107,3.78942652124712,0.99,0.000423477213204757,0.0178413886503175,2,1,RS,L4
31,93,0.012795565473627724,0.022683359371019795,0.09959635785059943,0.05432411762244806,probeA,778240327,3.272767478715955,5.390702274975272,6.83371298405467,1.80062939809305,0.99,0.00147272090902382,0.0677298590818509,1,2,RS,L4
32,96,0.0,0.011699120918761042,0.01140687600820407,0.006902566123803733,probeA,778240327,6.814580031695721,6.846744632571129,7.871424955707416,4.7827997786658,0.99,0.000787615965882356,0.0,2,3,RS,L4
33,97,0.0,0.0,0.0,0.007741015367326476,probeA,778240327,4.245752404820698,4.875778204456857,2.64911836665823,3.31964192069258,0.99,0.000835302654149628,0.013285584175787,2,2,RS,L56
34,98,0.009033056320550936,0.007168881513168257,0.01454634334071483,0.009457097438483308,probeA,778240327,6.486566174031622,6.814743701634956,6.977136589892854,5.88085170825128,0.99,0.0667257256721192,0.203188145452208,1,1,RS,L4
35,99,0.0,0.007988763551542788,0.0,0.006686616355149511,probeA,778240327,2.1793879531689577,2.3360679583406063,1.636716443094575,2.62575512552722,0.99,0.000807297046646863,0.00530846735088023,3,4,RS,L4
36,100,0.01596536521407621,0.022455840585455532,0.029760958897467615,0.05090219053543647,probeA,778240327,1.6437548372830133,3.952114970617327,4.817345819623724,1.72016743366633,0.99,0.0326322761354364,0.160797578438194,2,3,FS,L4
37,103,0.008831820695756077,0.010899693706394698,0.017505785683122797,0.012600152795324181,probeA,778240327,4.501283799555277,5.17542328504102,3.653083607525521,3.69353617043761,0.99,0.00894305159542061,0.0295111114903314,6,6,RS,L4
38,114,0.012084684742033036,0.027922634856703342,0.029056034458089953,0.03991459225879028,probeA,778240327,2.164645757318886,3.5622854483039506,5.711634185438285,1.97512640104273,0.99,0.000362200316156813,0.0,3,3,RS,L23
39,115,0.006717358928714723,0.010096885538491885,0.03738600836656771,0.025129563562585465,probeA,778240327,1.807147507954643,2.8568103799383255,3.484349953598245,1.8485745734978,0.99,0.086967149873741,0.23562768961985,1,4,RS,L23
40,116,0.0,0.0,0.0,0.0,probeA,778240327,28.220248406000074,24.841449933088963,16.637138277229393,17.652417574277,0.99,0.00202112204149493,0.0226686949819744,4,3,FS,L23
41,119,0.0,0.0,0.03026757110130751,0.014986522207950182,probeA,778240327,1.0688091991302104,1.6378658288241112,2.5225681262127733,1.10010253790218,0.99,0.0028734194884622,0.453630785701944,3,3,RS,L23
42,129,0.0,0.014148134033502412,0.055693196185203166,0.010714057907827979,probeA,778240327,47.88019508839175,50.39855704893233,46.82358896481903,44.5013252088796,0.99,0.00682105738208006,0.00447246625305591,3,3,FS,L23
43,130,0.016885383161856816,0.017928774056549534,0.01043684521098851,0.026964046850179658,probeA,778240327,2.4029779235617146,3.924477802990632,2.0248038471273095,1.43747643000693,0.99,0.00948725126953477,0.460521040928753,3,3,RS,L23
44,131,0.0,0.0,0.07628773982254071,0.024007568603599115,probeA,778240327,22.09978009557857,26.258218420899517,26.212773137602294,22.3747732316077,0.99,0.0449349311045073,0.0262454943963198,4,1,FS,L23
0,15,0.010731320755726248,0.006325460097476232,0.0,0.027357877544481178,probeC,778998620,3.7934081363399788,1.9838582232757647,1.601929597014586,2.85231220819555,0.99,0.00143666842911904,0.186725083371403,4,5,RS,L56
1,30,0.0,0.0,0.01663854469044459,0.26610774855322733,probeC,778998620,24.221407216432453,5.785077322496895,6.380412769927413,10.8357933651431,0.99,0.000420101790171497,0.00464449802994123,3,5,FS,L56
2,34,0.0,0.037024132952658474,0.033395976009292894,0.4403572367364089,probeC,778998620,36.19594030284324,10.455469014561462,11.274944819896694,21.8948165861196,0.99,0.0761601053970492,0.0256765480140634,1,4,FS,L56
3,45,0.0408422538629009,0.04397872723859499,0.032432709011234115,0.08952909470404828,probeC,778998620,7.303581587324643,2.274523083869511,3.397273989123262,3.24878422868182,0.99,0.0275212463149248,0.276790833533413,4,4,RS,L56
4,46,0.012745087857741467,0.0,0.0,0.16556996364799154,probeC,778998620,18.17543604827094,9.120668246980472,7.854916148997657,12.1549072199353,0.99,2.21259178012041e-06,0.00870047212736303,4,5,RS,L56
5,52,0.0,0.0,0.0,0.03880346726875987,probeC,778998620,8.848057905757896,14.552996952251947,13.702869365371926,10.7046406286153,0.99,0.0918585381338842,0.294378362146413,4,3,RS,L56
6,53,0.0,0.0,0.0,0.0,probeC,778998620,26.49333672246632,22.81295857320239,20.631669966095526,18.2515349027154,0.99,0.000103131642301138,0.00830217223064606,4,5,RS,L56
7,54,0.006145705064446605,0.0,0.0,0.0,probeC,778998620,13.261193216892408,15.430635511908793,10.02343732222905,7.44775028785012,0.99,0.000472049416520213,0.00140446835493313,4,5,RS,L56
8,55,0.0,0.0,0.011594279523716323,0.4031510751175002,probeC,778998620,29.082392243727078,11.059374647251383,7.843538808109769,11.4301376600739,0.99,0.0381554271536236,0.293077698581128,3,3,RS,L56
9,56,0.011603221735788205,0.010125680190186625,0.022762165705295413,0.04952984410266836,probeC,778998620,8.307007032450949,4.63088384693532,5.531663139690992,4.67743452111293,0.99,0.00779766608801688,0.135310137585583,4,4,RS,L56
10,59,0.03197833303688839,0.016834997353577942,0.005859103040294356,0.22476545229514952,probeC,778998620,16.296888049675008,4.9017947849644425,1.9933101235579223,4.59356743840456,0.99,0.0542294715437096,0.166140109601991,5,5,RS,L56
11,60,0.0,0.0,0.05013043751575781,0.23859077048735608,probeC,778998620,21.55367539368411,9.445196974827859,9.09959724213257,10.2462295978512,0.99,0.000313422547800733,0.0,5,5,RS,L56
12,61,0.0,0.0,0.0,0.08993265966221775,probeC,778998620,1.4839560865197237,3.1690935771531774,5.989032243384076,3.38274292708465,0.99,0.000476821342979654,0.0,2,4,RS,L56
13,63,0.016394670158215652,0.0056462430146758,0.010123465095487848,0.013072099083777378,probeC,778998620,1.3532323855865016,1.490010159160176,1.4039638655653401,1.74052775861179,0.99,0.00203811424591227,0.0,7,5,RS,L56
14,64,0.025336789837520433,0.0,0.0,0.05363021695354655,probeC,778998620,11.760291465436897,7.816909357715318,6.614785992217899,5.94074091194675,0.99,0.00406734816226347,0.0794663834126191,4,6,RS,L56
15,65,0.0,0.0,0.0,0.017983478064117354,probeC,778998620,3.408499461369936,5.220679534936223,5.779689171046943,2.96413498514004,0.99,0.0250165347066799,0.350238039489656,2,2,RS,L56
16,70,0.006820059715981208,0.0,0.006090777422359017,0.07385779325662192,probeC,778998620,11.146616313833714,5.378710915453211,5.524836735158259,6.74896185646096,0.99,0.00852770897856994,0.0350624360092776,4,5,RS,L56
17,71,0.0,0.0,0.0,0.0,probeC,778998620,18.187540094653645,14.16920645671069,11.850638268823811,11.942797287088,0.99,0.00160979561582745,0.00491578137754246,3,4,RS,L56
18,72,0.0,0.0,0.0,0.2623825059716067,probeC,778998620,57.98564460099011,11.160966249012304,22.15168270871732,27.6630428050108,0.99,0.00156885874463398,0.00809337015045334,4,5,FS,L56
19,73,0.0,0.0,0.11993639391612618,0.028258386385014968,probeC,778998620,15.844196714961813,15.097640817247996,14.169340341775321,12.060647685838,0.99,0.0024908708570898,0.0117826666452955,5,5,RS,L56
20,74,0.0,0.005952337792579176,0.0,0.005170197473248072,probeC,778998620,2.5975283537286518,2.723219324980246,1.9614535690718367,1.52758642965337,0.99,0.0533047382543834,0.0667698782805154,1,5,RS,L56
21,77,0.0,0.00626971222187993,0.0,0.00929338447023036,probeC,778998620,2.9751746008690705,1.8653346878880235,1.9091178009875533,1.93715293888964,0.99,0.00968277363959127,0.124562008676812,2,5,RS,L56
22,78,0.013777549574579707,0.0062279142861005,0.0,0.03548010035003775,probeC,778998620,5.6876913952334265,3.7983971102833274,2.869365371925274,3.154108996529,0.99,0.000187752394107701,0.0,5,5,RS,L56
23,80,0.02472993325498247,0.0,0.00843524113824754,0.06993890491658925,probeC,778998620,3.9652855949744,1.0300259622982277,1.2219264113591373,1.72556262861178,0.99,0.084306804449704,0.209310351126233,3,3,RS,L4
24,82,0.007042977561307384,0.013866139096926643,0.014916497499416925,0.13523938666169755,probeC,778998620,7.304791991962913,1.8286488316965797,1.8522310965481148,3.59028018132084,0.99,0.0429760872891914,0.256858781941857,5,4,RS,L4
25,84,0.006941058063173156,0.0,0.0,0.03325946488202143,probeC,778998620,3.758306401830132,1.2444971215712834,1.5905522561266983,1.727225420834,0.99,0.0165414680950121,0.182794098222125,3,6,RS,L4
26,85,0.0,0.005829085943107315,0.0,0.05404000677342278,probeC,778998620,6.232373482455185,1.7891409865673327,1.7907934557535214,2.36480231354259,0.99,1.13725564496201e-05,0.0,6,4,RS,L4
27,89,0.014647133375629307,0.006086236075500451,0.005293443571929268,0.01860611839863029,probeC,778998620,2.733093673214956,1.9584603228355344,1.7498350285571258,2.19727599715363,0.99,0.0360938107534516,0.314649872746912,3,4,RS,L4
28,99,0.017307192012304462,0.0,0.007544112534206793,0.01775597786799856,probeC,778998620,2.6737838459396976,1.4843661812845692,2.598584658793547,2.47267595895929,0.99,0.00186876739395466,0.0127417112648155,3,4,RS,L4
29,101,0.0,0.04497301541535874,0.0,0.20834218791180753,probeC,778998620,30.479199196291322,5.745569477367648,16.85666825949439,15.5819219899366,0.99,6.92247509104456e-05,0.000320863355323272,4,5,FS,L4
