,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,wf_duration,layer,rf_area,mod_idx_dg,run_mod_dg,run_pval_dg,pref_ori_dg,pref_tf_dg,c50_dg,lifetime_sparseness_dg
32,85,0.09972324276550384,0.0,0.08894672770084917,0.18744397566473409,probeC,768515987,16.243275742041643,16.21908663328782,5.37675282986991,9.95531084680557,0.99,0.0223687162826205,0.00555942114092813,5,5,RS,0.412060301507538,L4,600.0,2.110253374467225,0.0845771144278606,0.7592321455619612,0.0,2.0,0.5951450980392158,0.0577750793988916
33,86,0.2719636259340127,0.15953460918940224,0.0,0.337829522177136,probeC,768515987,51.66888171634707,27.234107115763923,19.4711944585234,33.8784178184727,0.99,2.60953444293082e-05,0.0,5,6,FS,0.219765494137353,L4,500.0,0.8869328632206653,0.3832902670111972,6.004237844772043e-05,45.0,2.0,0.1715803921568627,0.317209697287994
34,88,0.07040867874341757,0.07580947069416186,0.09016854888766504,0.10480256532775896,probeC,768515987,8.19694956015442,5.966047977882298,2.8552120290589627,4.33187295167991,0.99,0.0700790519137067,0.458049487009432,2,5,RS,0.618090452261307,L4,600.0,6.718898090174323,0.360655737704918,0.0924578412596947,90.0,2.0,0.2699843137254902,0.0325458375903272
35,90,0.3249370676840181,0.30816815116845403,0.17806550159788942,0.3614506324616464,probeC,768515987,11.332194164926271,11.466815017110877,2.8763304612265586,4.49710388685325,0.99,0.000919467034844154,0.00363255434681737,5,5,FS,0.384589614740369,L4,1200.0,6.395091397506681,0.3115446500402252,0.104909165240061,90.0,2.0,0.5480823529411766,0.0647996022994625
36,92,0.2676398211398616,0.25831631129916865,0.0,0.31283774020653815,probeC,768515987,21.002468198215304,10.092887607680508,7.2225038013177905,15.2429947775754,0.99,0.0130871331860217,0.0292472256971469,5,6,FS,0.260971524288107,L23,300.0,1.1804647028092727,0.5773089857972706,0.0003503905495551,0.0,2.0,0.1501882352941176,0.1262952648959207
37,96,0.4536334982639098,0.31813255480165203,0.0,0.5013836973938866,probeC,768515987,27.79950636035694,8.398658102800116,7.315424902855212,14.0438454758073,0.99,5.70981019406556e-05,0.0119196064365225,2,3,FS,0.274706867671692,L4,700.0,8.97959766897124,0.3788819875776397,0.0978776003619157,45.0,2.0,0.0432274509803921,0.2377318280369562
38,101,0.20068643612960288,0.18163348200480253,0.08833349334209686,0.1925011619908786,probeC,768515987,2.6972976393899124,1.8948397646622501,1.3093427943909444,1.20924348108181,0.99,0.0219338570559005,0.0502400949327438,5,4,RS,0.563149078726968,L23,500.0,2.2186576202690427,0.1806107079282487,0.31529194891567,0.0,2.0,0.0860117647058823,0.1878445925180239
39,104,0.30719939574676053,0.16590520500410938,0.0,0.26970235552651084,probeC,768515987,14.31554964875641,9.573661052950994,6.310187531677649,7.98106577618452,0.99,0.00829336796379275,0.0386377344751431,5,5,FS,0.233500837520938,L23,300.0,7.532404510897463,0.5028936947913494,0.0620141375244987,0.0,2.0,0.1074039215686274,0.2031804965362794
40,105,0.23274526321124456,0.20570685034206831,0.060578174811428756,0.22362436461682256,probeC,768515987,3.837731789127271,3.1170451288794485,1.6430140226389593,2.42123101090909,0.99,0.00119385934437361,0.137858436445035,5,4,RS,0.879061976549414,L23,400.0,0.7295924545859067,0.0805970149253731,0.7266362688647936,0.0,2.0,0.2272,0.3180331616003946
41,109,0.14235765731895456,0.06757699715730822,0.0,0.1537713388651654,probeC,768515987,5.4794000379722805,2.896205263069169,1.7401588106099004,3.52208456654505,0.99,0.0737844180272348,0.168780886010691,5,6,RS,0.604355108877722,L23,600.0,3.7730029223800448,0.6019047619047618,0.0016036939264311,45.0,2.0,,0.4507251923271004
42,113,0.2561197135610407,0.04634636723721974,0.16558554953847132,0.2735423520374084,probeC,768515987,18.58869691791659,9.285389167045972,4.629160331137016,8.10199992446679,0.99,0.0320659523381642,0.0805817128164456,6,6,FS,0.288442211055276,L23,600.0,2.3961407706468343,0.0775534094234709,0.7019652557936271,0.0,2.0,0.1416313725490196,0.156439827997383
43,117,0.0993293102736313,0.06743840120692542,0.0,0.07912638246725805,probeC,768515987,2.1264476931839758,1.3048095888332576,1.2586585571887143,1.25550030279108,0.99,0.000731334172859004,0.209728200820351,7,5,RS,0.618090452261307,L23,700.0,0.0753625466239416,0.0908276171107511,0.3448169921260015,0.0,2.0,0.013278431372549,0.0991036296525435
44,123,0.2803025276044875,0.11697217113884321,0.16285058251429999,0.30135002471405103,probeC,768515987,16.231884057971016,8.199733643520627,3.949146815340429,6.63569787697947,0.99,0.00246980459149139,0.117626912415254,5,5,FS,0.233500837520938,L23,800.0,1.7138052104082169,0.282351130943222,0.3214275514862233,0.0,2.0,0.1373529411764706,0.0958369897459328
45,128,0.5166387836846807,0.3940833458918917,0.00696864513512645,0.4434875019772929,probeC,768515987,24.168090627175495,20.95955764594818,13.591822943064708,16.4852648453437,0.99,0.00381111229109913,0.115428746268203,5,5,FS,0.260971524288107,L23,400.0,3.4696193841384373,0.066031101039306,0.6619416677368397,0.0,2.0,0.1630235294117647,0.0808137758880797
46,136,0.26175751892702,0.2551795673836966,0.0,0.3034293633683609,probeC,768515987,20.987279286121133,13.96179976061633,7.771583037675283,10.1657205845382,0.99,0.0553401018667937,0.121208864006738,6,5,FS,0.219765494137353,L23,700.0,0.5441470447874345,0.229692246730947,0.0508036012020375,0.0,2.0,0.1373529411764706,0.1834235263990162
47,143,0.33783791320114354,0.142679267600757,0.0,0.3007953391899595,probeC,768515987,19.54939560787292,11.512331630674828,7.497043419496537,10.084771146547,0.99,0.000125214377915026,0.00469525542557896,5,5,FS,0.274706867671692,L23,400.0,0.2604668091195004,-0.2610294117647059,0.3353454329587878,135.0,2.0,0.1801372549019608,0.232567633461979
48,146,0.24585922597953447,0.218500713163784,0.04749028651352594,0.3054274705314958,probeC,768515987,19.393709258907666,12.935147254673883,5.904713634059807,10.9267041027001,0.99,0.00748105841706857,0.0412263037542483,5,5,FS,0.32964824120603,L23,700.0,5.323925438684129,0.2540638169777243,0.0406699138777485,90.0,2.0,0.1972509803921569,0.0559600068602481
49,148,0.2638981212024853,0.17134544238505656,0.026743181232265,0.23809164513606135,probeC,768515987,2.6618568445035127,1.4599032350511643,1.3008954215239061,1.15387249746797,0.99,0.00117654827628581,0.193121382263245,5,5,RS,0.727973199329983,L23,400.0,6.513601070152874,0.071625344352617,0.2680247255082869,90.0,2.0,0.1373529411764706,0.4208438401481303
0,5,0.2009718599825709,0.15018208277218922,0.05837438979524982,0.16199772395134235,probeD,768515987,4.336434402885893,3.8705979534381907,6.35242439601284,3.89999761266637,0.99,0.000148913069673315,0.007245069889721,4,7,RS,0.920268006700168,L56,900.0,6.727715397300114,0.084021164021164,0.5932056692135514,45.0,2.0,0.6165372549019609,0.0237900623218262
1,6,0.0991659705359007,0.12145251714356316,0.07608626352245806,0.13123201286172273,probeD,768515987,17.892538446933738,14.765926600246129,9.89187362730191,9.96015975299682,0.99,0.0954370051148202,0.0325836753982074,3,1,FS,0.288442211055276,L56,800.0,0.6212341666412008,0.2625231910946197,0.2176839440378266,90.0,2.0,0.0303921568627451,0.4040949045060316
2,14,0.13352051632553044,0.12683910109170443,0.0,0.11962571429854593,probeD,768515987,33.06752737168534,31.51941199278478,29.789660415610747,31.0959025632319,0.99,0.000185434289371791,0.000683779660732172,2,6,FS,0.274706867671692,L56,2200.0,0.2241650942756369,0.1947955390334572,1.2621721565580618e-11,90.0,2.0,0.1972509803921569,0.0453120219154019
3,19,0.2983421890827581,0.23729126055604394,0.06315002238288003,0.3602635247119993,probeD,768515987,21.556863489652557,13.155987120484163,8.502280790674101,12.1460988596817,0.99,0.0422678004162698,0.0863984315400895,2,2,RS,1.45594639865997,L56,3300.0,0.4695231983090625,0.6049829214386176,9.21898793373453e-06,135.0,2.0,0.1929725490196079,0.1167842931907046
4,20,0.48569807493945377,0.39711427267595134,0.1932803403933438,0.43386738729837565,probeD,768515987,6.293272577684957,9.072978303747535,5.756884608886637,4.16470155918759,0.99,0.017592233036458,0.0868292585715034,1,5,RS,0.700502512562814,L56,800.0,0.7826676315112331,0.0891878425510712,0.0871598436923427,0.0,2.0,0.0560627450980392,0.4415514823510097
5,31,0.25087645776273304,0.22888949935483657,0.04552879794433926,0.2558434663072201,probeD,768515987,7.237516612872604,4.961310878470642,4.164554823449907,2.80737106702955,0.99,0.000704801450843577,0.00932138322171782,2,2,RS,0.727973199329983,L56,700.0,1.038387404862968,0.4116541353383458,0.2569259421071636,135.0,2.0,0.1972509803921569,0.3977742341960592
6,33,0.45365291710696887,0.17022066578817424,0.0,0.23085208960906728,probeD,768515987,86.79577241946713,73.6121647364251,59.393478628146646,69.6937756567314,0.99,2.93892605246532e-05,0.000143686386075757,3,7,FS,0.288442211055276,L56,2300.0,1.6317044352105536,0.3557692307692308,0.0026602724021743,45.0,2.0,0.5095764705882354,0.0581525988926547
7,37,0.48500670395533885,0.5391205627153678,0.38480272521955705,0.5021864418737879,probeD,768515987,4.470603126384407,5.239467961361453,3.1635411387058627,2.02639152248027,0.99,0.0147680527692183,0.169963978346264,4,7,RS,0.673031825795645,L56,500.0,3.4443593468766767,0.205254515599343,0.2054441505225245,135.0,2.0,0.1630235294117647,0.5774255961783165
8,41,0.4545112577179335,0.39423887012387154,0.22928769726114356,0.4214746116258093,probeD,768515987,5.242706157838112,5.632259478413325,3.459199189052205,4.0837517406661,0.97,0.000680031305988394,0.0748876596996648,7,1,RS,0.631825795644891,L56,100.0,0.989009219490652,0.2283057851239669,0.0001577973314604,90.0,2.0,0.0731764705882353,0.5936763679253818
9,42,0.11977201230439519,0.1654018245196983,0.15353131803794,0.13945553053656723,probeD,768515987,2.209986709701918,1.7970633355248742,1.6050008447372868,1.86292385021171,0.99,0.00155627899792109,0.0740897008523529,2,2,RS,0.68676716917923,L56,400.0,4.750738653719295,0.1425269645608628,0.6058359811399548,90.0,2.0,0.1544666666666667,0.2676009869842612
10,43,0.42120575964188767,0.4179124139189363,0.0,0.4225502818786862,probeD,768515987,11.260046832478958,7.584416460156106,5.051528974488934,5.94824362610341,0.99,0.000493866698814293,0.0186872336720153,4,7,RS,0.590619765494137,L56,800.0,1.3495929834903897,0.6343231236848258,0.0006363920825583,45.0,2.0,,0.1122409971339758
11,44,0.3778222777292191,0.3008438972525869,0.0,0.41955905676422384,probeD,768515987,20.792354914245934,7.589473861663212,7.88984625781382,11.1988095790174,0.99,0.00014311581770171,0.0102511911340233,7,5,FS,0.247236180904523,L56,200.0,0.7984963075226936,0.1271382339343505,0.4252949621211532,135.0,2.0,0.5780313725490197,0.1197184261011406
12,52,0.43156479136251724,0.3721127374977057,0.0,0.34495287417091225,probeD,768515987,24.12125814821847,19.617660446062814,17.857746240919074,17.4335136403972,0.99,0.000272815472953169,0.00120859322424103,2,6,FS,0.247236180904523,L56,1600.0,0.1009276511052852,0.3725188705619233,0.0950629967719072,135.0,2.0,0.1630235294117647,0.0698943405510698
13,54,0.31040612926181904,0.2855316489672054,0.0779349499830078,0.3206060698582694,probeD,768515987,13.154863616226821,11.12628331563243,7.623754012502112,9.03746902493415,0.99,6.17739414719709e-05,0.0143915092649043,6,4,RS,0.604355108877722,L56,900.0,0.3939603755088937,0.2680037168963916,0.0018241337840756,90.0,2.0,0.2785411764705883,0.2044887766279904
14,55,0.14138434289360904,0.06586504133690721,0.0,0.10870848003453884,probeD,768515987,14.666160369596861,13.850536927460006,9.921439432336543,13.3449597918527,0.99,0.0047831283444783,0.00680658711974925,6,4,RS,0.535678391959799,L56,1200.0,2.90981213859526,0.4230979748221127,5.256114683920632e-05,0.0,2.0,0.8133450980392158,0.021184773712756
15,57,0.2860562768104618,0.25916869040822776,0.0,0.21356031154839822,probeD,768515987,11.952408075438264,12.152935821574877,8.696570366615983,13.4958831823165,0.99,0.0007011532520889,0.004840147846492,4,5,FS,0.247236180904523,L56,1900.0,0.8645928925666609,0.241025641025641,3.2721039732367353e-05,45.0,2.0,0.2485921568627451,0.0565022647260643
16,58,0.4092466059073587,0.33483745866352554,0.0,0.3555258650874837,probeD,768515987,5.584456679956965,4.305534483049277,3.531001858422031,4.21311464677792,0.99,0.00113739739728047,0.00413879054278201,6,5,RS,0.686767169179229,L56,400.0,1.5860389832912916,-0.0309734513274336,0.828572702066507,0.0,2.0,0.6636000000000001,0.1400396783450672
17,59,0.22753800703030613,0.2201188321230604,0.18793885376089592,0.250660413185403,probeD,768515987,9.201949243718753,6.758374213995516,4.379962831559385,7.94680252332933,0.99,3.19137877381462e-06,0.00523489137385283,7,1,RS,0.535678391959799,L56,300.0,0.6954747419070549,-0.2332657200811358,0.018765566912345,135.0,2.0,0.0303921568627451,0.0640766628270925
18,62,0.3461676745570605,0.26065072003939715,0.0,0.2060988790934455,probeD,768515987,20.0088601987216,18.651696758205635,16.210508531846596,16.232986670799,0.99,0.000143273020735344,0.00139396908686437,5,6,RS,0.576884422110553,L56,900.0,0.9976676274407982,0.0909090909090909,0.2565296322989623,0.0,2.0,0.6807137254901962,0.0681913900805026
19,63,0.25116688104108087,0.37994120028703043,0.16541188978445232,0.29988039495311397,probeD,768515987,8.29441174609202,8.503177733946966,6.35242439601284,5.63444057658067,0.99,0.0002760399073651,0.0323971220695452,6,4,RS,0.618090452261307,L56,700.0,2.644651767926136,0.128616636528029,0.1540414133010133,135.0,2.0,0.0560627450980392,0.426182555306391
20,65,0.30973083238003407,0.29995579831654046,0.018327224209615613,0.29491920751927114,probeD,768515987,4.295930637301437,4.135268632310053,2.403277580672411,3.48721233952776,0.99,0.0876240454014516,0.166133001263838,3,5,RS,0.604355108877722,L56,600.0,0.0123841951696436,0.0902892334763005,0.0293416446461515,0.0,2.0,0.4625137254901961,0.2920113835462175
21,70,0.10879107650977052,0.10236761718442758,0.0718009489787588,0.10231805483821896,probeD,768515987,1.8138092525789509,1.6352264872974933,1.8035141071126881,2.09381703718098,0.99,1.21124512993725e-05,0.00837862104621483,1,7,RS,0.714237855946399,L56,1000.0,5.244375487406333,0.3171428571428571,0.1099213003714077,135.0,2.0,0.0389490196078431,0.0332881563452463
22,71,0.7705560892222609,0.7559689045746707,0.0,0.6319598190143975,probeD,768515987,2.441617619138029,2.862489253021798,3.873120459537084,2.92026960327258,0.99,0.00116755748709154,0.0172291599276824,5,6,RS,0.618090452261307,L56,600.0,0.0716787804865789,0.238095238095238,0.3407544918774224,90.0,2.0,0.013278431372549,0.2003417985046536
23,73,0.19476398551701915,0.2701676535499057,0.1222382405611043,0.21281949020709892,probeD,768515987,3.40484779444339,3.1018729243581316,2.7496198682209836,2.67918418733693,0.99,0.000705935955037316,0.0,4,6,RS,0.412060301507538,L56,1100.0,0.2403606596521581,0.4245372567631703,0.1280285935666183,135.0,2.0,0.1501882352941176,0.6900092198170586
24,74,0.2207749315384583,0.16447669307246005,0.0,0.14424977292407276,probeD,768515987,4.333902917536865,4.848362244811949,5.524581855043082,4.78505549531469,0.99,0.0350256360390157,0.0962598297171385,5,5,RS,0.782914572864322,L56,900.0,0.3875255709623422,-0.3559322033898305,0.1315338512180428,90.0,2.0,0.0646196078431372,0.2371436671989956
25,75,0.1729742337654439,0.1869100300566882,0.0662787534118583,0.1669255954706745,probeD,768515987,3.2162521359407634,3.2552807700736697,2.960804189896942,3.54336760104448,0.99,7.15738804101922e-06,0.0,2,6,RS,0.673031825795645,L4,800.0,0.8234569874255064,0.0719351570415401,0.4353875668939871,45.0,2.0,0.1373529411764706,0.126947242665874
26,77,0.2511692944369638,0.1916999301453243,0.0,0.21861345831537388,probeD,768515987,7.823555471172711,7.2303983546587105,5.2289238046967395,5.78820603089084,0.99,0.0504383723076483,0.223662003826519,1,6,RS,0.68676716917923,L4,1000.0,0.5077415322764112,-0.0822753906249999,0.5923385674561173,135.0,2.0,0.1630235294117647,0.1234625127782575
27,79,0.1682546693160162,0.24791859048227458,0.13230048559407534,0.22611911424640158,probeD,768515987,11.54483893424467,12.800283214484399,6.783240412231796,8.89252376876796,0.99,0.00169697980808754,0.00696772812611491,4,7,RS,0.494472361809045,L4,600.0,0.7643937060998061,0.5393939393939393,0.0652356266473241,45.0,2.0,0.637929411764706,0.344513580486268
28,81,0.14714953103449188,0.1549488359177406,0.08379713879629139,0.15482909365020353,probeD,768515987,4.440225302196064,4.226301859437955,2.4370670721405645,4.04396284681656,0.99,0.00119334155060446,0.287505172629295,2,6,RS,0.65929648241206,L4,200.0,1.1003703235636726,0.5091463414634145,0.0004129189979813,90.0,2.0,1.0358235294117648,0.09883425357135
29,84,0.10945260010276281,0.11122470010886343,0.05298852323250001,0.10527310680810234,probeD,768515987,1.926460350610721,1.8830391611456703,1.630342963338402,2.06128030624982,0.99,0.0272034682626133,0.19019477406986,5,6,RS,0.714237855946399,L4,400.0,0.8226774151961866,0.1385869565217392,0.5707525090745553,90.0,2.0,0.021835294117647,0.1683310197054398
30,85,0.11092580692800372,0.09793540400348691,0.06782636974557307,0.10506976172827284,probeD,768515987,2.3314980064552877,2.5927611726428297,1.6979219462747086,2.79139670816877,0.99,0.041376073178737,0.339421524159154,5,6,RS,0.769179229480737,L4,200.0,4.730149356565035,-0.2041223404255319,0.6139633290163048,0.0,2.0,0.5780313725490197,0.2188195559434561
31,86,0.18096771091891117,0.1436235485324782,0.05840359740362655,0.15924126417730827,probeD,768515987,1.4821846718562117,1.2340059677337785,1.250211184321676,1.1741643773679,0.97,0.000867109225182532,0.47958402844223,2,4,RS,0.686767169179229,L4,1000.0,1.5635059153538235,0.4680603948896631,0.0306821553709219,0.0,2.0,0.7491686274509806,0.148828301770536
32,87,0.16346927680774626,0.13788984638921692,0.0,0.13335145779294916,probeD,768515987,2.1568255173723183,2.1814258500649037,1.7866193613786112,2.06480838550742,0.99,0.000942022099545241,0.0,3,6,RS,0.65929648241206,L4,300.0,2.2389921262331463,0.4004424778761062,0.0490420479394439,90.0,2.0,1.0529372549019609,0.2840352050140625
33,90,0.1466761888347847,0.14291871613029328,0.17783687855136546,0.16209528482001112,probeD,768515987,2.9706980570849946,1.8982113656669872,1.0728163541138707,2.16496663554247,0.99,0.0838632374224723,0.250782697581045,4,6,RS,0.604355108877722,L4,1200.0,0.4114156276841029,0.623152709359606,0.0335829296088274,135.0,2.0,0.9802039215686276,0.1119149375106286
