unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,stimulus,total_rate,wf_duration,label,cluster_name,n_sources
6.0,0.0,0.1545766974419001,[0.33416078],['RS'],0.2138399338367309,['nan'],[0.01615865],0.0,[0.63256103],0.059060723662974365,[0.],[2.],0.0,[200.],[4],[2],[-0.71471471],[2.36452321e-06],829720705.0,0.05872837585768591,[3.69266936],[0.59061977],6,behavior,1
8.0,0.0,0.14053791105638685,[0.01327843],['RS'],0.1595717730525396,['nan'],[0.03226872],0.0,[0.22493473],0.033017033931164196,[45.],[2.],0.0,[1500.],[4],[7],[0.56423046],[0.00040152],829720705.0,0.014174021174843298,[1.66112603],[0.49447236],6,behavior,1
12.0,0.005405208018902962,0.10151765388687031,[0.16302353],['RS'],0.14684419609519972,['nan'],[0.00205259],0.0,[0.43417508],0.03310778668215655,[135.],[2.],0.0,[800.],[6],[3],[-0.38686616],[0.01062503],829720705.0,0.044385627592621414,[5.9869959],[0.61809045],6,behavior,1
23.0,0.0,0.05799055043433363,[0.12879608],['RS'],0.29533318425489374,['L56'],[0.64034135],0.0,[2.83544064],0.07813825670451638,[45.],[2.],0.0,[700.],[6],[3],[0.11484127],[0.63647295],829720705.0,0.2833197215965969,[4.5902536],[0.53567839],10,stimulus2,1
31.0,0.0,0.20401966173943026,[0.12451765],['FS'],0.3338636695646529,['L56'],[0.0251242],0.0,[0.25092916],0.27521126965014947,[135.],[2.],0.0,[500.],[7],[4],[0.32979943],[5.10499172e-11],829720705.0,0.17980237351786182,[23.19814616],[0.20603015],5,multisource1,3
33.0,0.0,0.10775802605323062,[0.42828627],['FS'],0.44384186602948655,['L56'],[0.20391824],0.0,[4.61566386],0.08692625828272785,[90.],[2.],0.0,[300.],[6],[4],[0.35619122],[0.00015397],829720705.0,0.36668394591983383,[8.68905156],[0.23350084],7,stimulus+behavior,2
37.0,0.0,0.05647472853416955,[0.79195294],['RS'],0.13593817064913144,['L56'],[0.12066168],0.0,[0.66505837],0.08925201919495218,[90.],[2.],0.0,[600.],[6],[3],[0.73070382],[2.53528411e-06],829720705.0,0.01821513014785494,[2.35984729],[0.65929648],1,unexplained,0
40.0,0.0,0.3487507342776158,[0.21008627],['FS'],0.41282378475309134,['L56'],[0.134748],0.0,[0.35363503],0.23476356297209802,[45.],[2.],0.0,[900.],[4],[6],[0.60882191],[6.39368566e-10],829720705.0,0.03655956548174879,[12.80525504],[0.23350084],8,stimulus+population,2
45.0,0.0,0.0658155649439756,[0.12451765],['RS'],0.34419839319982437,['L56'],[0.03666657],0.0,[3.14635076],0.0938148773096192,[0.],[2.],0.0,[1100.],[7],[4],[0.30114416],[8.4413183e-07],829720705.0,0.32219314934657,[4.37068406],[0.64556114],10,stimulus2,1
46.0,0.0,0.0625629300546791,[0.28709804],['RS'],0.24271648545747976,['L56'],[0.01250547],0.0,[1.36866999],0.020564532327386375,[0.],[2.],0.0,[900.],[6],[4],[0.37038591],[2.19299307e-06],829720705.0,0.22864675551951957,[10.56544576],[0.52194305],10,stimulus2,1
47.0,0.0,0.026549415673850097,[0.35555294],['RS'],0.19818480221591478,['L56'],[0.13148989],0.0,[5.09073331],0.04177883594910812,[90.],[2.],0.0,[300.],[7],[5],[0.32277427],[0.01170729],829720705.0,0.16694461918382575,[13.07494044],[0.52194305],11,stimulus1,1
48.0,0.0,0.0662686116825267,[0.5951451],['RS'],0.15805722221798174,['L56'],[0.01465588],0.0,[1.01695209],0.05655784325425639,[135.],[2.],0.0,[1900.],[6],[5],[-0.32468658],[0.05050552],829720705.0,0.09833753693031795,[29.84975252],[1.29112228],1,unexplained,0
50.0,0.0,0.019927701553117783,[0.08173333],['RS'],0.21123953175751273,['L56'],[0.16926539],0.0,[3.96407253],0.03802254492498129,[135.],[2.],0.0,[300.],[5],[4],[0.35943168],[0.00029448],829720705.0,0.14429325496344644,[6.18895986],[0.53567839],9,stimulus1,1
55.0,0.0,0.1610044249677891,[0.0774549],['FS'],0.3169497131986982,['L56'],[0.19923285],0.0,[0.35778645],0.15929318883909302,[0.],[2.],0.0,[400.],[6],[4],[0.27444432],[3.98273306e-05],829720705.0,0.10761318681441853,[12.4088295],[0.21976549],5,multisource1,3
58.0,0.0,0.02309196270801408,[0.10312549],['RS'],0.12794253578876652,['L56'],[0.07955341],0.0,[0.58226126],0.015914558819721904,[135.],[2.],0.0,[1200.],[2],[5],[-0.401649],[0.0043351],829720705.0,0.11525459843300542,[15.58603563],[0.52194305],9,stimulus1,1
59.0,0.0,0.07938421109898057,[0.0902902],['RS'],0.15077468180169742,['L56'],[0.03715305],0.0,[0.24209836],0.07663722081045596,[90.],[2.],0.0,[800.],[7],[3],[0.11777886],[0.3924885],829720705.0,0.08224350157470492,[9.82491125],[0.65929648],1,unexplained,0
60.0,0.0,0.07110656046536948,[0.15018824],['RS'],0.29587042124158236,['L56'],[0.38168543],0.0,[6.31967681],0.04142448917528803,[0.],[2.],0.0,[400.],[6],[4],[0.36575743],[0.00371144],829720705.0,0.2521724219296359,[3.07017223],[0.65929648],10,stimulus2,1
61.0,0.0,0.048775465161291165,[0.21864314],['RS'],0.1323687041675782,['L56'],[0.06244157],0.0,[3.44294267],0.010655109450392431,[90.],[2.],0.0,[600.],[5],[4],[0.38290614],[0.00153156],829720705.0,0.0769555546446814,[2.34464248],[0.6318258],1,unexplained,0
65.0,0.0,0.015406008731247867,[0.10312549],['RS'],0.08795189138201547,['L56'],[0.25498575],0.0,[5.81945902],0.007982245353965235,[45.],[2.],0.0,[300.],[6],[3],[0.42287322],[0.00700942],829720705.0,0.06928546395330722,[2.44587454],[0.68676717],2,unexplained,0
66.0,0.0,0.14191656165080796,[0.16302353],['FS'],0.2638130918510053,['L56'],[0.06626507],0.0,[4.74853513],0.14545992677693395,[90.],[2.],0.0,[700.],[6],[5],[0.4459178],[0.04969801],829720705.0,0.11540416557301765,[11.89626719],[0.27470687],5,multisource1,3
67.0,0.0,0.030925307650226563,[0.36838824],['RS'],0.10851298214123813,['L4'],[0.38314421],0.0,[3.23579967],0.051252890770297335,[0.],[2.],0.0,[300.],[6],[3],[-0.72929092],[6.40758284e-08],829720705.0,0.1549766806401676,[28.373385],[0.53567839],11,stimulus1,1
68.0,0.0,0.09418384016248231,[0.57375294],['FS'],0.07811246296034906,['L4'],[0.13252526],0.0,[1.0000331],0.0612873910591885,[0.],[2.],0.0,[300.],[2],[1],[0.45660509],[6.61561826e-09],829720705.0,0.10824392619407971,[25.46266326],[0.23350084],11,stimulus1,1
69.0,0.0,0.011170189307347766,[0.11168235],['RS'],0.1795611495057516,['L4'],[0.01233588],0.0,[0.58025791],0.010439234533756747,[0.],[2.],0.0,[1200.],[6],[5],[0.14875314],[0.00013158],829720705.0,0.1503587108282337,[1.7112419],[0.61809045],9,stimulus1,1
72.0,0.015554144253471503,0.010908257825482303,[0.02611373],['RS'],0.16780176695576268,['L4'],[0.34661945],0.0,[3.765173],0.025228676739994692,[45.],[2.],0.0,[200.],[6],[5],[0.31956436],[0.00862485],829720705.0,0.18061063126472743,[1.68533369],[0.64556114],3,stimulus1,1
73.0,0.0,0.16008845829197837,[0.45823529],['FS'],0.2671857522081409,['L4'],[0.23933655],0.0,[6.87742268],0.12322144552259884,[135.],[2.],0.0,[300.],[6],[4],[0.29423868],[0.00374462],829720705.0,0.0630748473393136,[7.40034347],[0.23350084],7,stimulus+behavior,2
74.0,0.015043587021749748,0.021313718842459826,[0.3084902],['RS'],0.17190548610210515,['L4'],[0.02502531],0.0,[5.31325775],0.03767059227869431,[135.],[2.],0.0,[600.],[6],[4],[0.50193798],[8.52591267e-07],829720705.0,0.1253551296071304,[6.22507129],[0.60435511],3,stimulus1,1
75.0,0.0,0.02733022128274003,[0.41117255],['RS'],0.17527114593875154,['L4'],[0.08189082],0.0,[0.29600028],0.037393403729476325,[0.],[2.],0.0,[400.],[6],[3],[-0.15570175],[0.32350519],829720705.0,0.15692614734681473,[1.86719128],[0.61809045],9,stimulus1,1
76.0,0.006305269379738831,0.01787611916587748,[0.32988235],['RS'],0.13746497048645856,['L4'],[0.06131032],0.3333333333333333,[1.26073456],0.024510026992614908,[45.],[2.],0.0,[100.],[6],[5],[0.05450734],[0.82107732],829720705.0,0.1120671076519519,[1.10274921],[0.60435511],3,stimulus1,1
1.0,0.0,0.10336757228142242,[0.19725098],['RS'],0.3333644303079142,['L56'],[0.35250026],0.0,[0.85910005],0.18264872195337575,[0.],[2.],0.16666666666666666,[1200.],[6],[3],[0.53570929],[5.17904071e-05],829720705.0,0.17352178163378182,[4.97619387],[0.76917923],5,multisource1,3
9.0,0.0,0.08621107259421099,[0.10312549],['RS'],0.30953519440259863,['L56'],[0.06351674],0.0,[0.92268895],0.10241024173046398,[135.],[2.],0.16666666666666666,[800.],[3],[4],[0.44919786],[5.60313016e-11],829720705.0,0.261729113310792,[8.33747049],[0.76917923],8,stimulus+population,2
13.0,0.0,0.05146124430650727,[0.0774549],['RS'],0.3207022993073706,['L56'],[0.21443236],0.0,[0.43269693],0.05275012584481002,[45.],[2.],0.16666666666666666,[500.],[3],[5],[0.46053571],[0.00174648],829720705.0,0.2799263453471622,[3.24714006],[0.67303183],10,stimulus2,1
17.0,0.0,0.2388526189300245,[0.04322745],['RS'],0.38132355135395074,['L56'],[0.19255418],0.0,[0.10034671],0.1293030826885898,[90.],[2.],0.16666666666666666,[100.],[2],[6],[0.69546028],[0.00990457],829720705.0,0.1075901187713478,[2.17729739],[0.6318258],5,multisource1,3
25.0,0.0,0.044128590754160604,[0.01755686],['RS'],0.11597661567078159,['L56'],[0.2481042],0.0,[1.10224215],0.0712850047175951,[90.],[2.],0.16666666666666666,[600.],[2],[5],[0.80363064],[0.00039311],829720705.0,0.014358834935503894,[1.60761492],[0.79664992],1,unexplained,0
29.0,0.00849953883872867,0.08796015311868648,[0.75772549],['RS'],0.3121827506541999,['L56'],[0.08153012],0.0,[0.27984371],0.07517473266739698,[90.],[2.],0.16666666666666666,[100.],[5],[4],[-0.02238187],[0.92392973],829720705.0,0.2120469126105066,[2.47229188],[0.6318258],3,stimulus1,1
44.0,0.008335009927964588,0.11097322259171667,[0.08601176],['FS'],0.09473086260599814,['L56'],[0.06389739],0.0,[0.44772252],0.1433352905176219,[135.],[2.],0.16666666666666666,[1500.],[6],[2],[0.25217602],[1.27537006e-07],829720705.0,0.108994919796461,[16.33373169],[0.34338358],5,multisource1,3
50.0,0.00930968612594436,0.030180605656756933,[0.03894902],['RS'],0.3661971743298034,['L56'],[0.23584225],0.0,[0.2736008],0.12191425818315335,[135.],[2.],0.16666666666666666,[500.],[6],[2],[0.10961214],[0.20653268],829720705.0,0.34502869808463094,[3.27905028],[0.68676717],8,stimulus+population,2
53.0,0.007550690372783242,0.033756582479118655,[0.02611373],['RS'],0.2434357833821359,['L56'],[0.4900507],0.0,[0.63101006],0.08906288833569184,[0.],[2.],0.16666666666666666,[800.],[7],[4],[-0.67274569],[0.0001697],829720705.0,0.1915364421746038,[6.13816605],[0.71423786],3,stimulus1,1
55.0,0.0,0.15294947496002181,[0.19297255],['RS'],0.44024517881646563,['L56'],[0.05440124],0.0,[1.16072377],0.1993588398141548,[0.],[2.],0.16666666666666666,[1200.],[6],[2],[-0.35760073],[0.00819684],829720705.0,0.35975348358143877,[12.53281426],[0.4120603],5,multisource1,3
56.0,0.0,0.03034772448733889,[0.06034118],['RS'],0.07265490433807562,['L56'],[0.08488884],0.0,[0.26217475],0.01533860001711047,[45.],[2.],0.16666666666666666,[1900.],[6],[4],[0.26458897],[7.15591277e-07],829720705.0,0.0703926753254804,[2.9138333],[0.76917923],2,unexplained,0
57.0,0.0,0.04407364064943331,[nan],['RS'],0.22474394581396812,['L56'],[0.47469026],0.0,[0.71039523],0.031377812705216446,[135.],[2.],0.16666666666666666,[200.],[7],[3],[-0.43462898],[0.03407659],829720705.0,0.18574385272673746,[8.85173521],[0.70050251],9,stimulus1,1
59.0,0.01214927618301338,0.04934768641147556,[0.86468627],['RS'],0.28012841852017095,['L56'],[0.14884746],0.0,[0.39779512],0.07945814066503361,[135.],[2.],0.16666666666666666,[700.],[3],[5],[0.23796791],[0.0088776],829720705.0,0.2528909633232607,[8.01036572],[0.6318258],4,stimulus2,1
60.0,0.0,0.0652856041321811,[0.81762353],['RS'],0.4592929028629036,['L56'],[0.05750355],0.0,[0.53006767],0.06260957055256595,[0.],[2.],0.16666666666666666,[1000.],[1],[4],[0.1392942],[0.45634329],829720705.0,0.4233890831100573,[5.3119014],[0.6318258],4,stimulus2,1
61.0,0.0,0.07994470154369111,[0.06034118],['RS'],0.20388561402606276,['L56'],[0.30109136],0.0,[0.23519923],0.047774386786236335,[135.],[2.],0.16666666666666666,[500.],[6],[5],[0.37042802],[8.50349471e-13],829720705.0,0.15134573626554843,[4.8170429],[0.68676717],11,stimulus1,1
62.0,0.015075244868089088,0.07533876513329515,[0.20580784],['RS'],0.010039302319239085,['L56'],[0.15016576],0.3333333333333333,[3.28223047],0.055439720261922454,[135.],[2.],0.16666666666666666,[1900.],[6],[2],[0.64021739],[0.0001712],829720705.0,0.2244634645306962,[10.94390533],[0.57688442],3,stimulus1,1
68.0,0.0,0.021558632906861507,[0.05606275],['RS'],0.07811246296034906,['L56'],[0.10490442],0.0,[0.72265735],0.04683596270750397,[45.],[2.],0.16666666666666666,[700.],[7],[3],[-0.26542852],[0.01925776],829720705.0,0.17876948722610303,[9.45202748],[0.57688442],11,stimulus1,1
72.0,0.010076642483065213,0.036241143226908634,[0.13735294],['RS'],0.3195570943863261,['L56'],[0.47314724],0.0,[2.78541718],0.05689760390308969,[135.],[2.],0.16666666666666666,[600.],[6],[2],[0.35021906],[6.63613933e-06],829720705.0,0.2915462380341848,[3.27294833],[0.59061977],4,stimulus2,1
76.0,0.006657871442826346,0.05844612297765828,[0.07317647],['RS'],0.21274309904671465,['L56'],[0.06632197],0.0,[0.74151526],0.05287468463837057,[90.],[2.],0.16666666666666666,[2800.],[4],[1],[-0.1245098],[0.08671803],829720705.0,0.16245015382651665,[14.45172889],[0.60435511],3,stimulus1,1
77.0,0.0,0.061998760859834155,[0.20580784],['RS'],0.30372608289272884,['L56'],[0.5124362],0.0,[2.18499593],0.05692927507099701,[45.],[2.],0.16666666666666666,[800.],[7],[2],[0.68569238],[1.03558711e-06],829720705.0,0.24624777230204012,[1.63492367],[0.59061977],10,stimulus2,1
78.0,0.019851273010771987,0.07322663754016709,[0.06034118],['RS'],0.3477887870079101,['L56'],[0.05867121],0.0,[0.57804641],0.0666117060244052,[90.],[2.],0.16666666666666666,[1500.],[4],[5],[0.29506546],[4.53771594e-07],829720705.0,0.23229721678696152,[15.29279828],[0.53567839],3,stimulus1,1
82.0,0.0,0.015263723366852555,[0.54380392],['RS'],0.054232396861479557,['L56'],[0.36306747],0.0,[0.28131696],0.0,[0.],[2.],0.16666666666666666,[600.],[5],[4],[-0.05448718],[0.76211195],829720705.0,0.1434640302063604,[4.17403694],[0.74170854],9,stimulus1,1
83.0,0.0,0.023329180234604573,[0.11168235],['RS'],0.21054690159387737,['L56'],[0.0882384],0.0,[0.83954129],0.020783500010879162,[45.],[2.],0.16666666666666666,[1500.],[7],[1],[0.18856465],[6.87657961e-05],829720705.0,0.191245376099147,[1.56810226],[0.68676717],9,stimulus1,1
85.0,0.010649423493997445,0.014835280501218916,[nan],['RS'],0.2574384674440134,['L56'],[0.27116995],0.0,[0.33694299],0.13095300542915386,[0.],[2.],0.16666666666666666,[300.],[2],[1],[-0.06117647],[0.74371462],829720705.0,0.23201471817061492,[8.8960494],[0.60435511],8,stimulus+population,2
88.0,0.005118181430692648,0.0,[0.61225882],['RS'],0.14232176365585664,['L56'],[0.09113978],0.0,[0.86542301],0.011920934449264852,[0.],[2.],0.16666666666666666,[400.],[3],[5],[0.10315259],[0.4975118],829720705.0,0.13026933219788958,[1.96392905],[0.7279732],3,stimulus1,1
91.0,0.0,0.040677248070669504,[0.60798039],['RS'],0.20814426643586054,['L56'],[0.2482448],0.0,[0.44706398],0.0287688890227376,[45.],[2.],0.16666666666666666,[300.],[6],[4],[0.23173147],[0.12180973],829720705.0,0.1376333772893009,[2.49239832],[0.71423786],9,stimulus1,1
93.0,0.0,0.026894704430613814,[0.19725098],['RS'],0.16162468662811372,['L56'],[0.08745576],0.0,[3.38697317],0.04700172471823618,[90.],[2.],0.16666666666666666,[700.],[4],[4],[0.52929688],[0.00775714],829720705.0,0.12755558846285484,[1.90491014],[0.67303183],9,stimulus1,1
94.0,0.0,0.06647051061773632,[nan],['RS'],0.29757425325221576,['L56'],[0.07926281],0.0,[1.61874485],0.035889771124157255,[45.],[2.],0.16666666666666666,[400.],[5],[5],[0.32849702],[0.06725607],829720705.0,0.2454918341320294,[1.18577981],[0.76917923],10,stimulus2,1
96.0,0.0,0.02695831435913947,[0.82190196],['RS'],0.6723171932321158,['L4'],[0.04121697],0.0,[0.13667747],0.02255211167706095,[45.],[2.],0.16666666666666666,[1900.],[6],[5],[0.24296875],[0.04476872],829720705.0,0.6526739314554535,[3.06878293],[0.7279732],4,stimulus2,1
97.0,0.0,0.061628588401033114,[0.62081569],['RS'],0.2233816850537654,['L56'],[0.24380853],0.0,[1.39087769],0.04879889477540374,[0.],[2.],0.16666666666666666,[1000.],[7],[3],[-0.39189189],[0.02775664],829720705.0,0.16412310454481782,[1.24109752],[0.70050251],11,stimulus1,1
99.0,0.007214696774465667,0.011204094490139881,[0.0774549],['RS'],0.15601928924868583,['L56'],[0.18058154],0.0,[0.84443621],0.019092530293503596,[90.],[2.],0.16666666666666666,[600.],[6],[3],[0.51430341],[7.55351367e-05],829720705.0,0.13294066798375528,[6.4545674],[0.67303183],3,stimulus1,1
102.0,0.0090135173106072,0.07575015437961685,[0.01755686],['RS'],0.1369130740877819,['L4'],[0.09039665],0.0,[0.68764211],0.07151269545359443,[45.],[2.],0.16666666666666666,[900.],[5],[3],[-0.86255795],[2.20590254e-05],829720705.0,0.02077250901668746,[3.52392871],[0.92026801],8,stimulus+population,0
104.0,0.02370523618662914,0.04431894541983801,[0.13307451],['RS'],0.025789679406509492,['L4'],[0.0447588],0.3333333333333333,[2.74229673],0.05310034173906704,[45.],[2.],0.16666666666666666,[700.],[6],[2],[0.30956509],[0.00014284],829720705.0,0.393561954033354,[3.94936498],[0.45326633],4,stimulus2,1
105.0,0.0,0.06562989256876144,[0.10312549],['FS'],0.39662016832676744,['L4'],[0.22521894],0.0,[1.6223131],0.15696421045974118,[0.],[2.],0.16666666666666666,[900.],[6],[2],[0.38979849],[4.16512935e-05],829720705.0,0.19565774063866959,[15.79796009],[0.26097152],8,stimulus+population,2
112.0,0.017664818716033405,0.017779265074137164,[1.04010196],['RS'],0.21092544648650646,['L4'],[0.20481947],0.3333333333333333,[5.23492179],0.006600062707041987,[0.],[2.],0.16666666666666666,[300.],[6],[3],[-0.48],[1.11062523e-05],829720705.0,0.16464608263427274,[2.07016307],[0.74170854],3,stimulus1,1
113.0,0.0050012502279437095,0.023118591772673724,[0.02183529],['RS'],0.08909518520237414,['L4'],[0.16144806],0.0,[5.59813263],0.01621263053555566,[90.],[2.],0.16666666666666666,[300.],[6],[3],[-0.09023228],[0.43158331],829720705.0,0.06462311327274946,[1.88690438],[0.6318258],8,stimulus+population,0
114.0,0.0,0.04312115535853149,[0.35127451],['FS'],0.23940037601981548,['L4'],[0.08462895],0.0,[0.73677044],0.10096207382625184,[45.],[2.],0.16666666666666666,[900.],[6],[1],[0.33021914],[8.07323491e-09],829720705.0,0.17170510492765315,[16.07204788],[0.28844221],8,stimulus+population,2
122.0,0.043323239192123816,0.09200919005496963,[0.53952549],['FS'],0.3556015199159395,['L4'],[0.09168786],0.0,[0.92884007],0.25945415588401916,[135.],[2.],0.16666666666666666,[700.],[7],[2],[-0.24026382],[0.32507424],829720705.0,0.10375943962994678,[13.08239029],[0.3159129],8,stimulus+population,2
123.0,0.0,0.02675322401606566,[1.05293725],['RS'],0.20898391694278318,['L4'],[0.09085384],0.0,[2.05239944],0.050112610405452784,[0.],[2.],0.16666666666666666,[1200.],[7],[2],[-0.02155483],[0.88743766],829720705.0,0.13958022903450434,[1.25560217],[0.6318258],11,stimulus1,1
136.0,0.0,0.03217668094966601,[0.02183529],['FS'],0.2103743761911819,['L23'],[0.21829016],0.0,[4.18425897],0.06041888175956296,[45.],[2.],0.16666666666666666,[2200.],[5],[3],[0.81493506],[0.00449544],829720705.0,0.13039390995667138,[10.10723735],[0.35711893],11,stimulus1,1
137.0,0.0,0.029710846830868443,[0.04750588],['RS'],0.44898801647487013,['L23'],[0.13583132],0.0,[0.35443131],0.0506232653429497,[90.],[2.],0.16666666666666666,[1700.],[5],[3],[0.10427792],[0.13908654],829720705.0,0.4008248804481743,[1.77786945],[0.43953099],4,stimulus2,1
13.0,0.0,0.11039320963376809,[0.03039216],['FS'],0.18310588569329395,['L56'],[0.03385611],0.0,[0.45917155],0.034087586117700644,[45.],[2.],0.3333333333333333,[300.],[2],[1],[0.28290335],[0.01052242],829720705.0,0.051531130221707785,[13.19231178],[0.28844221],6,behavior,1
22.0,0.0056120717714514875,0.03936515694945046,[0.09884706],['RS'],0.11365821951487012,['L56'],[0.01956791],0.0,[0.8201539],0.1362728912537703,[135.],[2.],0.3333333333333333,[1000.],[1],[5],[0.24356293],[0.00081359],829720705.0,0.06978695845925524,[7.37209774],[0.42579564],6,behavior,1
28.0,0.0,0.2650973724677943,[0.02611373],['RS'],0.34335905341520023,['L56'],[0.06144162],0.0,[0.60906154],0.15152279796493887,[0.],[2.],0.3333333333333333,[1700.],[3],[5],[0.52966841],[6.41604903e-06],829720705.0,0.03586515832025396,[5.16731055],[0.48073702],7,stimulus+behavior,2
35.0,0.00537378808482245,0.23915809376293637,[nan],['RS'],0.4072857190263431,['L56'],[0.4833672],0.0,[1.33609519],0.0,[0.],[2.],0.3333333333333333,[100.],[7],[3],[0.92356688],[4.98300933e-05],829720705.0,0.13594403567453678,[1.23148383],[0.7279732],7,stimulus+behavior,2
38.0,0.019270165413272134,0.030312366700552085,[0.03467059],['RS'],0.21464602641790168,['L56'],[0.41436394],0.0,[1.75374719],0.09023883532163449,[90.],[2.],0.3333333333333333,[400.],[2],[6],[0.80161199],[6.59816278e-05],829720705.0,0.495359144785753,[2.44296142],[0.70050251],4,stimulus2,1
